city,state,date,shape,city_latitude,city_longitude
Cambridge City,IN,1/8/2019,triangle,39.8306,-85.1742
Summerfield,NC,1/8/2019,triangle,36.2297,-79.871
Kiln,MS,1/9/2019,oval,30.4481,-89.4437
Piedmont,SC,1/9/2019,other,34.7266,-82.4598
Annapolis,MD,1/9/2019,fireball,38.97444679,-76.5225996
Southington,CT,1/9/2019,triangle,41.6005,-72.8764
Suffolk,VA,1/9/2019,light,36.76886476,-76.54624619
Burlington,NC,1/9/2019,light,36.05402121,-79.47029091
Forked River,NJ,1/9/2019,sphere,39.8398,-74.1901
Sandown,NH,1/9/2019,triangle,42.9314,-71.1851
Portsmouth,VA,1/9/2019,other,36.83548986,-76.35074424
Nottingham,MD,1/10/2019,triangle,39.3892,-76.492
Dallas,TX,1/10/2019,circle,32.83516808,-96.80811786
Salisbury,NC,1/10/2019,circle,35.67716577,-80.47988322
Belgrade,MT,1/10/2019,cigar,45.9666,-111.1124
Jupiter,FL,1/11/2019,unknown,26.94004466,-80.13581534
Port Charlotte,FL,1/1/2019,circle,26.98100661,-82.11690661
Boise,ID,1/1/2019,light,43.6144452,-116.244678
Bowden,AB,1/1/2019,oval,51.9167,-114.0333
Nottingham,NH,1/1/2019,sphere,43.1295,-71.1199
Dundee,OR,1/1/2019,light,45.2654,-123.028
Burlington,NJ,1/1/2019,light,40.0707,-74.8332
Fort Wayne,IN,1/3/2019,unknown,41.09336991,-85.1455725
Casa grande,AZ,1/3/2019,unknown,32.8795,-111.7574
Pacifica,CA,1/3/2019,circle,37.601,-122.4545
Rochester,NY,1/3/2019,light,43.15504152,-77.61785896
Lidgerwood,ND,1/3/2019,light,46.0725,-97.1698
Easthampton,MA,1/3/2019,diamond,42.2903,-72.6404
Wadsworth,IL,1/3/2019,triangle,42.437,-87.9443
Murfreesboro,TN,1/3/2019,disk,35.86454843,-86.4034119
St Louis,MO,1/4/2019,rectangle,38.62382493,-90.3085277
Lawrence,KS,10/4/2019,chevron,39.00010027,-95.25458795
Knoxville,TN,10/2/2019,circle,35.96156134,-83.98011529
Denham Springs,LA,10/2/2019,triangle,30.47846961,-90.90102044
Kennett Square,PA,10/2/2019,circle,39.8468,-75.7116
DeQuincy,LA,10/3/2019,fireball,30.4172,-93.3907
Winston-Salem,NC,10/3/2019,cigar,36.09356862,-80.27833537
Phoenix,AZ,10/3/2019,circle,33.53538055,-112.04946
Lockport,IL,10/3/2019,circle,41.5895,-88.0578
Mexico,MO,10/3/2019,circle,39.1698,-91.8829
Tampa,FL,10/2/2019,other,28.00681436,-82.47646101
Vero Beach,FL,10/2/2019,rectangle,27.65600488,-80.43302385
Castle Rock,CO,10/2/2019,formation,39.38157093,-104.8483757
Wilmington,DE,9/27/2019,fireball,39.75068661,-75.56602068
Waxhaw,NC,9/27/2019,light,34.9273,-80.7278
Wilmington,NC,12/29/2019,cigar,34.23837495,-77.87846769
Indianapolis,IN,11/29/2019,light,39.80764885,-86.14221403
Houston,BC,11/25/2019,triangle,54.4,-126.65
Bonduel,WI,11/24/2019,formation,44.6882,-88.4437
Enfield,NH,11/21/2019,triangle,43.6154,-72.1142
Tonopah,NV,11/20/2019,light,38.0672,-117.2301
Waco,GA,11/17/2019,unknown,33.7029,-85.1833
Orland,CA,11/16/2019,rectangle,39.7304,-122.3379
Oro Grande,CA,11/15/2019,diamond,34.6535,-117.2925
Norman,OK,11/13/2019,triangle,35.2333089,-97.45347509
Tahlequah,OK,11/10/2019,oval,35.957344,-94.962552
San Diego,CA,11/9/2019,triangle,32.78722908,-117.1402677
San Pedro,CA,10/31/2019,light,33.73561209,-118.2994093
Berlin,NH,10/26/2019,light,44.4338,-71.2707
Warren,PA,10/23/2019,circle,41.80614,-79.2203725
Murrieta,CA,10/18/2019,formation,33.55866437,-117.2513694
Louisville,KY,10/12/2019,egg,38.21121447,-85.68918456
Sahuarita,AZ,10/9/2019,cigar,31.9102,-110.8996
Saint Charles,MO,10/6/2019,circle,38.77286687,-90.55506209
Bellevue,NE,1/8/2019,rectangle,41.13068108,-95.92197162
Cairo,WV,2/10/2019,circle,39.2087,-81.1573
Portage,WI,2/12/2019,disk,43.5775,-89.4827
Galatia,IL,2/25/2019,unknown,37.8378,-88.6279
Nampa,ID,3/2/2019,other,43.56891901,-116.5619761
Siloam Springs,AR,3/14/2019,triangle,36.169,-94.4564
Springfield,MO,3/20/2019,oval,37.19880654,-93.30922289
Silverton,OR,4/3/2019,light,45.0051,-122.7832
Myrtle Beach,SC,4/17/2019,sphere,33.68315,-78.9395391
Phoenix,AZ,4/23/2019,unknown,33.53538055,-112.04946
Dayton,TX,4/27/2019,light,30.0454,-94.9058
Scipio,IN,5/5/2019,light,39.072,-85.7292
Stanwood,WA,5/8/2019,light,48.2124,-122.2846
Cumming,GA,5/17/2019,triangle,34.17941111,-84.14029454
Maggie Valley,NC,5/28/2019,circle,35.5179,-83.1077
Colville,WA,6/14/2019,formation,48.6791,-117.7527
Ocean City,MD,6/18/2019,rectangle,38.33834493,-75.12374058
Santee,CA,6/28/2019,unknown,32.85552157,-116.9960516
modesto,CA,7/5/2019,cone,37.66861324,-120.9944224
Gig Harbor,WA,7/7/2019,fireball,47.32144978,-122.6223778
Sewell,NJ,7/11/2019,other,39.7615,-75.1245
West Jordan,UT,7/20/2019,cylinder,40.60249592,-111.9735837
Colorado Springs,CO,7/25/2019,cigar,38.8614783,-104.7803978
Ridgewood,NJ,8/1/2019,rectangle,40.98150945,-74.1139063
Hull,MA,8/9/2019,light,42.2846,-70.8741
Everett,WA,8/10/2019,triangle,47.92466491,-122.2193999
Fairfax,VA,8/13/2019,unknown,38.84920832,-77.31409307
Akron,OH,8/17/2019,changing,41.09643776,-81.55790462
Hazleton,PA,8/18/2019,other,40.94497619,-75.9787619
Warren,OH,8/26/2019,fireball,41.23654444,-80.8044875
Hornell,NY,8/27/2019,light,42.3056,-77.6315
Palm Harbor,FL,8/27/2019,unknown,28.08799009,-82.73884458
Dunedin,FL,8/30/2019,triangle,28.02859059,-82.76900118
Alpine,WY,8/31/2019,egg,43.122,-111.0151
Big Bear,CA,8/31/2019,light,34.2611,-116.845
Pikeville,NC,9/2/2019,egg,35.4888,-77.9614
Bayville,NY,9/7/2019,circle,40.9078,-73.5557
Dilley,TX,9/7/2019,chevron,28.7416,-99.2253
Chesapeake,VA,9/12/2019,fireball,36.7520477,-76.28183086
Yuma,AZ,9/13/2019,other,32.70386265,-114.5908844
Bethel Park,PA,9/14/2019,cylinder,40.3224,-80.0355
Greenville,OH,9/15/2019,triangle,40.0837,-84.6388
Belfast,ME,9/18/2019,cross,44.4735,-69.0551
Roswell,NM,9/19/2019,sphere,33.50664583,-104.4587667
Cold Spring,MN,9/19/2019,circle,45.4732,-94.4124
Bismarck,ND,9/20/2019,circle,46.81675345,-100.7088
Laytonville,CA,9/20/2019,light,39.806,-123.5076
Corona,CA,9/20/2019,unknown,33.85916486,-117.5794465
Deep Run,NC,9/20/2019,triangle,35.1265,-77.6769
Nashville,TN,9/21/2019,triangle,36.13170004,-86.77681349
Roswell,NM,9/21/2019,sphere,33.50664583,-104.4587667
Lakewood,CA,9/21/2019,sphere,33.84574457,-118.1162034
Clinton,TN,9/21/2019,oval,36.10330159,-84.20502063
Ely,NV,9/22/2019,light,39.36857,-114.97218
Bartlett,IL,9/23/2019,changing,41.9734,-88.2065
Paulsboro,NJ,9/23/2019,circle,39.8353,-75.1954
New York,NY,9/24/2019,sphere,40.74430707,-73.98772448
Paulsboro,NJ,9/24/2019,changing,39.8353,-75.1954
Moorestown,NJ,9/24/2019,changing,39.9757,-74.9439
New Haven,CT,9/24/2019,other,41.31286253,-72.91803187
Salem,MA,9/24/2019,formation,42.5195,-70.8967
Artesia,NM,9/24/2019,triangle,32.7484,-104.4359
Moorestown,NJ,9/25/2019,circle,39.9757,-74.9439
Janesville,MN,9/25/2019,oval,44.0728,-93.7286
peachtree city,GA,9/27/2019,triangle,33.39110545,-84.56212364
Blacksburg,VA,9/27/2019,other,37.25986911,-80.42627073
Albuquerque,NM,9/28/2019,light,35.10348122,-106.6124752
Orem,UT,9/28/2019,sphere,40.29412298,-111.7016846
Columbus,OH,9/28/2019,rectangle,40.00341687,-82.99822087
Bonney Lake,WA,9/28/2019,light,47.1771,-122.1865
New Castle,PA,9/29/2019,cigar,41.0012239,-80.3194678
Stuart,FL,9/29/2019,light,27.12549574,-80.24767319
Santa Fe,NM,9/29/2019,teardrop,35.66108268,-105.9539071
Little Falls,MN,10/1/2019,light,45.9776,-94.4608
Tampa,FL,10/1/2019,other,28.00681436,-82.47646101
Florence,OR,10/1/2019,light,44.1213,-124.0023
Deer Park,WA,10/1/2019,light,47.9951,-117.5026
Washingtonville,NY,10/1/2019,other,41.4267,-74.1599
Watertown,NY,10/1/2019,fireball,43.98404296,-75.89266667
Hanna,AB,10/2/2019,light,51.6333,-111.9167
Franklin,TN,10/2/2019,oval,35.91850835,-86.88540525
Port Orchard,WA,10/2/2019,triangle,47.51249275,-122.6157181
Indianapolis,IN,10/3/2019,disk,39.80764885,-86.14221403
Orlando,FL,10/3/2019,flash,28.5192467,-81.35409598
Albuquerque,NM,10/3/2019,changing,35.10348122,-106.6124752
Albuquerque,NM,10/3/2019,circle,35.10348122,-106.6124752
Los Angeles,CA,10/3/2019,sphere,34.05070709,-118.2799351
Virden,IL,10/3/2019,light,39.5011,-89.7482
Colorado Springs,CO,10/4/2019,diamond,38.8614783,-104.7803978
Petersburg,VA,10/4/2019,triangle,37.18108717,-77.43933529
Holly,MI,10/4/2019,cigar,42.7853,-83.5864
Arnold,MD,10/4/2019,circle,39.0411,-76.4942
Houston,TX,10/4/2019,other,29.7774937,-95.45122045
Chesapeake,VA,10/4/2019,egg,36.7520477,-76.28183086
Marion,MA,10/4/2019,unknown,41.7177,-70.7605
Lynnwood,WA,10/4/2019,unknown,47.82361835,-122.2948047
Denver,CO,10/4/2019,circle,39.74512637,-104.9593459
Newburgh,IN,10/4/2019,triangle,37.95656792,-87.35251509
Dexter,NM,10/4/2019,light,33.2371,-104.3754
Trail,OR,10/4/2019,light,42.7294,-122.7388
Gouldsboro,PA,10/4/2019,light,41.2416,-75.5322
Westbrook,CT,10/4/2019,other,41.3083,-72.4653
Watertown,NY,10/4/2019,fireball,43.98404296,-75.89266667
Eden Prairie,MN,10/4/2019,formation,44.85089388,-93.45257048
Burnsville,MN,10/4/2019,circle,44.76898676,-93.277079
Destin,FL,10/5/2019,disk,30.39798354,-86.4573
Palm Coast,FL,10/5/2019,sphere,29.540925,-81.20838512
Airdrie,AB,10/5/2019,diamond,51.29966981,-114.0348252
Belmont,NY,10/5/2019,unknown,42.2537,-77.9878
Lakewood,WA,10/5/2019,light,47.16019821,-122.530457
Warrenton,MO,10/5/2019,chevron,38.8142,-91.2076
Ormond Beach,FL,10/5/2019,light,29.30349483,-81.18193621
Bluffton,SC,10/5/2019,fireball,32.2528,-80.8895
Manchester,NH,10/5/2019,sphere,42.97209425,-71.45090269
Fairfax,VA,10/5/2019,light,38.84920832,-77.31409307
Ravenna,OH,10/5/2019,light,41.1601,-81.1675
Lancaster,PA,10/5/2019,circle,40.0332671,-76.3030232
Loganton,PA,10/5/2019,disk,41.0415,-77.3307
Santa Fe,NM,10/5/2019,light,35.66108268,-105.9539071
Lebanon,PA,10/5/2019,sphere,40.32248981,-76.42962994
Downingtown,PA,10/5/2019,oval,40.0326,-75.719
Ephrata,PA,10/5/2019,circle,40.1757,-76.1658
Durham,NC,10/5/2019,triangle,35.98046263,-78.89813626
Royersford,PA,10/5/2019,circle,40.204,-75.5381
Mickleton,NJ,10/5/2019,circle,39.7883,-75.25
Hainesport,NJ,10/5/2019,egg,39.971,-74.8473
Tombstone,AZ,10/5/2019,oval,31.7186,-110.0404
Marlton,NJ,10/5/2019,circle,39.8912,-74.9218
Collegeville,PA,10/5/2019,circle,40.1879,-75.4254
Albuquerque,NM,10/5/2019,circle,35.10348122,-106.6124752
Hatboro,PA,10/5/2019,disk,40.1824,-75.1062
Pandora,OH,10/5/2019,light,40.9493,-83.9346
Carrollton,KY,10/5/2019,cigar,38.6606,-85.1895
Phoenixville,PA,10/5/2019,oval,40.1246,-75.5385
Chapel Hill,NC,10/5/2019,formation,35.92085381,-79.09161714
Glastonbury,CT,10/5/2019,rectangle,41.7039,-72.5461
Fogelsville,PA,10/5/2019,light,40.5996,-75.6665
Portage,MI,10/5/2019,rectangle,42.2011,-85.6009014
Hillsborough,NC,10/5/2019,unknown,36.0755,-79.0741
Wausau,WI,10/5/2019,diamond,45.01047409,-89.62716788
Meridian,ID,10/5/2019,oval,43.60516382,-116.4086523
New Philadelphia,OH,10/5/2019,circle,40.441,-81.492
Oakland,CA,10/5/2019,diamond,37.80316673,-122.2309961
Piedmont,MO,10/6/2019,other,37.1467,-90.6722
Brookfield,OH,10/6/2019,circle,41.2435,-80.5759
Fairhope,AL,10/6/2019,triangle,30.4804,-87.86632083
Larchmont,NY,10/6/2019,cigar,40.9334,-73.7563
Marysville,WA,10/6/2019,light,48.06684122,-122.2019905
Central Falls,RI,10/6/2019,light,41.89,-71.3941
Yakima,WA,10/6/2019,fireball,46.63261789,-120.5687176
Orlando,FL,10/6/2019,triangle,28.5192467,-81.35409598
Richmond,VA,10/6/2019,disk,37.55860754,-77.50798002
Gibsonia,PA,10/6/2019,rectangle,40.6421,-79.9445
Boise,ID,10/6/2019,formation,43.6144452,-116.244678
South Pasadena,CA,10/6/2019,sphere,34.11246364,-118.1558545
Wichita,KS,10/6/2019,unknown,37.69639785,-97.3295401
Seattle,WA,10/6/2019,other,47.60904639,-122.3260283
Middleton,ID,10/6/2019,triangle,43.7439,-116.5828
Springfield,MO,10/6/2019,cylinder,37.19880654,-93.30922289
Boynton Beach,FL,10/6/2019,formation,26.52447961,-80.10637856
Norwell,MA,10/7/2019,other,42.1508,-70.8228
Astoria,OR,10/7/2019,rectangle,46.1247,-123.6765
Findlay,OH,10/7/2019,light,41.02338738,-83.67721068
New York,NY,10/7/2019,circle,40.74430707,-73.98772448
Columbus,OH,10/7/2019,other,40.00341687,-82.99822087
Carlsbad,NM,10/7/2019,teardrop,32.30155424,-104.2865051
Racine,WI,10/7/2019,egg,42.72967247,-87.8280007
Milpitas,CA,10/7/2019,formation,37.44014376,-121.8712645
Gilbert,AZ,10/7/2019,light,33.3396009,-111.781265
Panama City Beach,FL,10/7/2019,sphere,30.28921333,-85.81383667
Visalia,CA,10/7/2019,circle,36.35665013,-119.3479366
Veedersburg,IN,10/7/2019,other,40.1202,-87.2339
Richardson,TX,10/7/2019,light,32.96712791,-96.71630301
Carpinteria,CA,10/7/2019,sphere,34.43283462,-119.5222269
Bondurant,IA,10/7/2019,circle,41.7286,-93.4575
Las Vegas,NV,10/7/2019,circle,36.14124586,-115.1865919
Campti,LA,10/7/2019,circle,31.896,-93.0837
Panama City Beach,FL,10/7/2019,circle,30.28921333,-85.81383667
Palm Springs,CA,10/7/2019,rectangle,33.80016512,-116.5353729
San Jose,CA,10/7/2019,triangle,37.33884202,-121.8897057
Oakland,CA,10/8/2019,diamond,37.80316673,-122.2309961
Rio Rico,AZ,10/8/2019,cylinder,31.5017,-111.0688
Columbus,OH,10/8/2019,rectangle,40.00341687,-82.99822087
Rocky Mount,NC,10/8/2019,unknown,35.95475538,-77.83203846
Milford,CT,10/8/2019,unknown,41.22374211,-73.05265439
Clarksville,AR,10/8/2019,circle,35.5071,-93.5119
Defiance,OH,10/8/2019,light,41.3606,-84.3701
Denton,TX,10/8/2019,light,33.19502279,-97.11429982
San Jose,CA,10/8/2019,light,37.33884202,-121.8897057
Lucas,KS,10/8/2019,teardrop,39.0704,-98.5941
Pound,WI,10/8/2019,cone,45.1131,-88.1446
Carroll,OH,10/8/2019,cylinder,39.8037,-82.7083
La Quinta,CA,10/8/2019,light,33.65794508,-116.2703279
Bridgton,ME,10/8/2019,flash,44.0336,-70.757
Panama City,FL,10/8/2019,light,30.20772995,-85.62376675
Jenkintown,PA,10/8/2019,unknown,40.0979,-75.1078
Colts Neck,NJ,10/8/2019,circle,40.2909,-74.1652
Colts neck,NJ,10/8/2019,sphere,40.2909,-74.1652
Colts Neck,NJ,10/8/2019,light,40.2909,-74.1652
Las vegas,NV,10/8/2019,other,36.14124586,-115.1865919
Denver,CO,10/8/2019,triangle,39.74512637,-104.9593459
Bedford,TX,10/8/2019,unknown,32.84832418,-97.13650549
Marshfield,MA,10/8/2019,sphere,42.0918,-70.7056
Tehachapi,CA,10/8/2019,triangle,35.12935472,-118.5098302
Louisville,KY,10/8/2019,light,38.21121447,-85.68918456
Sequim,WA,10/8/2019,fireball,48.0656,-123.0613
Myrtle Beach,SC,10/8/2019,sphere,33.68315,-78.9395391
Battle Ground,WA,10/9/2019,rectangle,45.8081,-122.4816
Mexico,NY,10/9/2019,triangle,43.4663,-76.2389
Odessa,ON,10/9/2019,unknown,44.2771,-76.7203
Jasper,MO,10/9/2019,light,37.3324,-94.3039
Albuquerque,NM,10/9/2019,light,35.10348122,-106.6124752
Greenville,PA,10/9/2019,light,41.4082,-80.3666
Hilliard,OH,10/9/2019,light,40.0231,-83.181
Circleville,OH,10/9/2019,light,39.5929,-82.8912
Inkster,MI,10/9/2019,fireball,42.2933,-83.3147
South Bend,IN,10/9/2019,unknown,41.67504576,-86.27111065
Greenville,SC,10/9/2019,unknown,34.83721313,-82.33834929
Seattle,WA,10/9/2019,formation,47.60904639,-122.3260283
Ontario,CA,10/9/2019,light,34.04399899,-117.6222259
Mooresville,NC,10/9/2019,other,35.57407703,-80.86029617
Roseville,CA,10/9/2019,circle,38.76717396,-121.3107662
El Mirage,AZ,10/9/2019,circle,33.5909,-112.3311
Woodbury,NJ,10/9/2019,light,39.824,-75.1318
McLean,VA,10/9/2019,oval,38.94746318,-77.21196833
Fort Worth,TX,10/9/2019,light,32.757366,-97.34710441
Woodville,TX,10/9/2019,sphere,30.7848,-94.3723
Portland,OR,10/9/2019,circle,45.51052971,-122.6652038
Pittsburgh,PA,10/9/2019,triangle,40.44309195,-79.97424169
Albuquerque,NM,10/9/2019,triangle,35.10348122,-106.6124752
Honaker,VA,10/9/2019,light,37.0367,-81.9947
Dayton,OH,10/9/2019,changing,39.73540852,-84.16762781
Kennesaw,GA,10/9/2019,unknown,34.01628084,-84.61814121
Las Cruces,NM,10/9/2019,cigar,32.32767214,-106.7548956
Clarksville,TN,10/10/2019,sphere,36.51515837,-87.36103416
Jersey City,NJ,10/10/2019,other,40.72497776,-74.0621522
Columbus,OH,10/10/2019,circle,40.00341687,-82.99822087
Missoula,MT,10/10/2019,disk,46.92450254,-114.0224055
Mayodan,NC,10/10/2019,disk,36.4534,-80.0066
Houston,TX,10/10/2019,fireball,29.7774937,-95.45122045
Memphis,TN,10/10/2019,light,35.12547266,-89.92692482
Apex,NC,10/10/2019,other,35.71733366,-78.88086439
Apex,NC,10/10/2019,circle,35.71733366,-78.88086439
Round Rock,TX,10/10/2019,triangle,30.54018385,-97.66624923
Stuart,FL,10/10/2019,triangle,27.12549574,-80.24767319
Vidalia,GA,10/10/2019,changing,32.2201,-82.4337
Waterloo,SC,10/10/2019,light,34.3515,-82.0593
Waltham,MA,10/10/2019,unknown,42.38835434,-71.24498195
Norwich,CT,10/10/2019,light,41.5243,-72.0759
Moberly,MO,10/10/2019,light,39.4037,-92.4088
Kingston,NY,10/10/2019,sphere,41.93857248,-73.99030092
Dallas,TX,10/11/2019,diamond,32.83516808,-96.80811786
Camden,NY,10/11/2019,unknown,43.4456,-75.7636
Brownsville,TX,10/11/2019,circle,25.96936205,-97.44768564
Batavia,OH,10/11/2019,light,39.077,-84.1769
Santa Clarita,CA,10/11/2019,formation,34.46418621,-118.4820707
Chantilly,VA,10/11/2019,flash,38.90038387,-77.44807548
Doylestown,PA,10/11/2019,cylinder,40.32416087,-75.12223043
Culpeper,VA,10/11/2019,fireball,38.4348,-77.9866
Puyallup,WA,10/11/2019,formation,47.14574064,-122.2924202
Ponce de Leon,FL,10/11/2019,unknown,30.6461,-85.9916
Allen,TX,10/11/2019,light,33.09563333,-96.64254298
Norwich,CT,10/11/2019,light,41.5243,-72.0759
Jefferson City,MO,10/11/2019,changing,38.52997512,-92.2247478
Phoenix,AZ,10/11/2019,oval,33.53538055,-112.04946
Phenix City,AL,10/11/2019,cigar,32.47677097,-85.06464301
Elkwood,VA,10/11/2019,fireball,38.4821,-77.8175
Buffalo,NY,10/11/2019,other,42.90222609,-78.85083919
Knoxville,TN,10/11/2019,triangle,35.96156134,-83.98011529
Los angeles,CA,10/11/2019,light,34.05070709,-118.2799351
Springdale,AR,10/12/2019,circle,36.17956957,-94.14116848
Denver,CO,10/12/2019,flash,39.74512637,-104.9593459
Tomball,TX,10/12/2019,cigar,30.0839,-95.63833333
Bristow,OK,10/12/2019,circle,35.8191,-96.3897
Wilmington,NC,10/12/2019,triangle,34.23837495,-77.87846769
Dickinson,ND,10/12/2019,diamond,46.91044038,-102.8302731
Benton,LA,10/12/2019,other,32.7132,-93.6414
Pflugerville,TX,10/12/2019,oval,30.44156452,-97.59894516
Irving,TX,10/12/2019,light,32.88038144,-96.96644082
Riverside,CA,10/12/2019,formation,33.93964339,-117.4001158
Irving,TX,10/12/2019,changing,32.88038144,-96.96644082
Malakoff,TX,10/12/2019,unknown,32.1105,-96.0016
University Place,WA,10/12/2019,egg,47.2012,-122.5419
Huntersville,NC,10/12/2019,fireball,35.40346887,-80.86092736
Chesterfield,MO,10/12/2019,other,38.64969615,-90.5366908
Cedar Hill,TX,10/12/2019,cross,32.59007612,-96.96742836
Hyattsville,MD,10/12/2019,triangle,38.95645343,-76.92455235
Tulsa,OK,10/12/2019,chevron,36.10945588,-95.93524542
Charlotte,NC,10/13/2019,cigar,35.20580084,-80.82639156
Tiptonville,TN,10/13/2019,cigar,36.4224,-89.4728
Highland,IL,10/13/2019,triangle,38.7665,-89.6533
North Conway,NH,10/13/2019,circle,44.0354,-71.1348
Chicago,IL,10/13/2019,disk,41.87991242,-87.66801796
Mesa,AZ,10/13/2019,rectangle,33.42126454,-111.7727973
Sharpsburg,GA,10/13/2019,light,33.3859,-84.6486
Naples,FL,10/13/2019,cone,26.19318197,-81.73703022
Leander,TX,10/13/2019,formation,30.52414505,-97.92676216
Twin falls,ID,10/13/2019,circle,42.43310923,-114.5794446
Columbus,OH,10/13/2019,sphere,40.00341687,-82.99822087
Surrey,BC,10/13/2019,chevron,49.13031102,-122.8063294
Hawley,PA,10/13/2019,fireball,41.4165,-75.1552
Woodbridge,VA,10/13/2019,unknown,38.64662271,-77.31406
Sarasota,FL,10/14/2019,other,27.31073444,-82.49044026
Elkton,FL,10/14/2019,circle,29.7912,-81.4397
Whiteland,IN,10/14/2019,disk,39.55,-86.0797
Fort Worth,TX,10/14/2019,disk,32.757366,-97.34710441
Franklin,TN,10/14/2019,circle,35.91850835,-86.88540525
Plainview,TX,10/14/2019,oval,34.0946,-101.683
Bangor,ME,10/14/2019,oval,44.86216022,-68.83885806
Sierra Vista,AZ,10/14/2019,sphere,31.57512718,-110.1816068
Beardstown,IL,10/14/2019,light,39.9889,-90.4045
Manchester,NH,10/14/2019,light,42.97209425,-71.45090269
Austin,TX,10/14/2019,sphere,30.30846944,-97.76011171
White Lake,MI,10/15/2019,other,42.656908,-83.4928192
Pueblo,CO,10/15/2019,circle,38.27602697,-104.6634627
Philadelphia,PA,10/15/2019,formation,39.99063505,-75.14580121
Sea Girt,NJ,10/15/2019,oval,40.132,-74.0461
Tolleson,AZ,10/15/2019,cross,33.45,-112.2593
Rancho Cucamonga,CA,10/15/2019,sphere,34.13131927,-117.5797609
Albuquerque,NM,10/15/2019,circle,35.10348122,-106.6124752
Las Vegas,NV,10/15/2019,flash,36.14124586,-115.1865919
Concord,NC,10/15/2019,oval,35.40326904,-80.62708466
Eustis,FL,10/15/2019,other,28.87691333,-81.65288
North Billerica,MA,10/16/2019,light,42.571,-71.2755
Brandon,SD,10/16/2019,fireball,43.5873,-96.6029
Osceola,AR,10/16/2019,sphere,35.6906,-90.0068
Farmington,NM,10/16/2019,changing,36.54578932,-108.2330301
Hot Springs,SD,10/16/2019,triangle,43.3378,-103.5518
Chicago,IL,10/16/2019,triangle,41.87991242,-87.66801796
North Myrtle Beach,SC,10/16/2019,formation,33.83166,-78.65013
Rosemary Beach,FL,10/16/2019,formation,30.2835,-86.0305
Sun Valley,NV,10/16/2019,changing,39.5983,-119.7758
Hardeeville,SC,10/16/2019,triangle,32.287,-81.0587
Irwin,PA,10/16/2019,circle,40.3178,-79.7177
Colorado Springs,CO,10/16/2019,light,38.8614783,-104.7803978
Colorado Springs,CO,10/16/2019,changing,38.8614783,-104.7803978
Sacramento,CA,10/17/2019,light,38.57580181,-121.4500996
Madison,MS,10/17/2019,light,32.51636755,-90.13641788
Brunswick,ME,10/17/2019,other,43.8988,-69.9725
Nanticoke,PA,10/17/2019,circle,41.1838,-76.0341
Auburn,WA,10/17/2019,circle,47.29995649,-122.1808829
Truth or Consequences,NM,10/17/2019,triangle,33.1288,-107.0276
Stanhope,IA,10/17/2019,circle,42.2891,-93.7767
Crossville,TN,10/17/2019,circle,35.96859776,-85.02935746
Milton,FL,10/17/2019,circle,30.69733672,-87.05111638
Springfield,MO,10/17/2019,cone,37.19880654,-93.30922289
Lafayette,OR,10/17/2019,disk,45.2449,-123.1112
Perris,CA,10/17/2019,fireball,33.81609698,-117.2510491
O'Fallon,MO,10/17/2019,light,38.8251,-90.7289
Knoxville,TN,10/17/2019,triangle,35.96156134,-83.98011529
Phoenix,AZ,10/17/2019,triangle,33.53538055,-112.04946
San Francisco,CA,10/17/2019,sphere,37.76999211,-122.425394
Jefferson,GA,10/17/2019,fireball,34.0964,-83.574
Atlanta,GA,10/18/2019,unknown,33.80870552,-84.38988232
Rochester,MN,10/18/2019,circle,44.03461346,-92.48710817
Torrance,CA,10/18/2019,cigar,33.83267537,-118.3326334
scottsdale,AZ,10/18/2019,unknown,33.56413757,-111.905083
Cincinnati,OH,10/18/2019,cigar,39.17450312,-84.48136299
Howell,MI,10/18/2019,cigar,42.60518613,-83.90061092
Cortez,CO,10/18/2019,triangle,37.3363,-108.7271
Lake Elsinore,CA,10/18/2019,other,33.69281152,-117.3629562
Winchester,CA,10/18/2019,formation,33.6336,-117.0705
Perris,CA,10/18/2019,other,33.81609698,-117.2510491
Westlake,OH,10/18/2019,light,41.4553,-81.9179
